product_id,title,slug,product_status,product_dimensions,fulfillment_type,master_artwork_id,variant_id,variant_name,variant_type,medium,size_label,width_in,height_in,size_tier,is_custom_size,stored_aspect_ratio,is_active,studio_is_active,studio_only,variant_updated_at,fulfillment_size,raw_width_px,raw_height_px,print_width_px,print_height_px,crop_box,border_mode,print_status,print_updated_at,file_size_bytes,actual_size_inches,effective_source,effective_aspect_ratio,expected_current_tier_dimensions,matches_current_tier_algorithm,cause_confidence,label_dimension_mismatch,nearest_standard,width_difference_inches,height_difference_inches,classification
7a39ac26-a8ec-4f5a-9818-abef94ea5a4e,Hot Air II,hot-air-ii,active,8x17 in,lumaprints,681c808d-e69a-477d-b5c9-c97ad07a4d04,7745ae31-3294-4aed-90e8-d2e0ba908811,Large — 14.15 × 30 in,canvas_print,canvas,14.15x30,14.15,30,L,False,0.4719985189299269,True,True,False,2026-07-30 20:51:49.503+00,14.15x30,5099,10803,5099,10803,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,26454170,14.15 × 30,ready print,0.4719985189299269,14.15 × 30,True,high pattern match; historical creator unverified,,16 × 24,-1.85,6.0,other nonstandard
7a39ac26-a8ec-4f5a-9818-abef94ea5a4e,Hot Air II,hot-air-ii,active,8x17 in,lumaprints,681c808d-e69a-477d-b5c9-c97ad07a4d04,ad45a5cc-ff9b-4714-a89e-d05c18d88dd4,Small — 5.65 × 12 in,,fine_art_paper,5.65x12,5.65,12,S,False,0.4719985189299269,True,True,False,2026-07-30 20:51:55.235+00,5.65x12,5099,10803,5099,10803,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,26454170,5.65 × 12,ready print,0.4719985189299269,5.65 × 12,True,high pattern match; historical creator unverified,,8 × 12,-2.35,0.0,other nonstandard
7a39ac26-a8ec-4f5a-9818-abef94ea5a4e,Hot Air II,hot-air-ii,active,8x17 in,lumaprints,681c808d-e69a-477d-b5c9-c97ad07a4d04,9a218eff-cd8b-4a91-94e6-89f8ca8b56b5,Medium — 9.45 × 20 in,,fine_art_paper,9.45x20,9.45,20,M,False,0.4719985189299269,True,True,False,2026-07-30 20:52:00.948+00,9.45x20,5099,10803,5099,10803,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,26454170,9.45 × 20,ready print,0.4719985189299269,9.45 × 20,True,high pattern match; historical creator unverified,,10 × 20,-0.55,0.0,other nonstandard
7a39ac26-a8ec-4f5a-9818-abef94ea5a4e,Hot Air II,hot-air-ii,active,8x17 in,lumaprints,681c808d-e69a-477d-b5c9-c97ad07a4d04,e1f55dcc-6c58-4666-bd71-5ba44ff78c93,Large — 14.15 × 30 in,,fine_art_paper,14.15x30,14.15,30,L,False,0.4719985189299269,True,True,False,2026-07-30 20:52:06.672+00,14.15x30,5099,10803,5099,10803,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,26454170,14.15 × 30,ready print,0.4719985189299269,14.15 × 30,True,high pattern match; historical creator unverified,,16 × 24,-1.85,6.0,other nonstandard
7a39ac26-a8ec-4f5a-9818-abef94ea5a4e,Hot Air II,hot-air-ii,active,8x17 in,lumaprints,681c808d-e69a-477d-b5c9-c97ad07a4d04,119a6950-99e8-4662-9118-570c3ce95c47,Original,original,,,,,,False,,True,True,False,2026-07-30 16:40:15.691751+00,,5099,10803,5099,10803,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,26454170,,ready print,0.4719985189299269,,False,not established,,,,,missing numeric dimensions
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,b641049d-d991-4dfe-bb0a-50a86adba494,Small — 12 × 9.45 in,canvas_print,canvas,12x9.45,12,9.45,S,False,1.267427122940431,True,True,False,2026-07-30 20:26:23.630496+00,12x9.45,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,12 × 9.45,ready print,1.267427122940431,12 × 9.45,True,high pattern match; historical creator unverified,,12 × 9,0.0,0.45,near-standard odd
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,814e2c7b-223d-4655-a9c4-df8b94f48e64,Medium — 20 × 15.8 in,canvas_print,canvas,20x15.8,20,15.8,M,False,1.267427122940431,True,True,False,2026-07-30 20:26:23.630496+00,20x15.8,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,20 × 15.8,ready print,1.267427122940431,20 × 15.8,True,high pattern match; historical creator unverified,,20 × 16,0.0,-0.2,near-standard odd
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,c26b4865-af60-4713-9b6a-002018089724,Large — 30 × 23.65 in,canvas_print,canvas,30x23.65,30,23.65,L,False,1.267427122940431,True,True,False,2026-07-30 20:26:23.630496+00,30x23.65,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,30 × 23.65,ready print,1.267427122940431,30 × 23.65,True,high pattern match; historical creator unverified,,30 × 24,0.0,-0.35,near-standard odd
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,ce9238c6-8fbc-49dc-a3ec-2223961eadf4,Small — 12 × 9.45 in,,fine_art_paper,12x9.45,12,9.45,S,False,1.267427122940431,True,True,False,2026-07-30 20:26:15.110729+00,12x9.45,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,12 × 9.45,ready print,1.267427122940431,12 × 9.45,True,high pattern match; historical creator unverified,,12 × 9,0.0,0.45,near-standard odd
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,05288ccf-edad-48d6-8169-0569dd426d0f,Medium — 20 × 15.8 in,,fine_art_paper,20x15.8,20,15.8,M,False,1.267427122940431,True,True,False,2026-07-30 20:26:15.110729+00,20x15.8,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,20 × 15.8,ready print,1.267427122940431,20 × 15.8,True,high pattern match; historical creator unverified,,20 × 16,0.0,-0.2,near-standard odd
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,fa0560a6-3a51-4f38-b363-fe2de87aea60,Large — 30 × 23.65 in,,fine_art_paper,30x23.65,30,23.65,L,False,1.267427122940431,True,True,False,2026-07-30 20:26:15.110729+00,30x23.65,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,30 × 23.65,ready print,1.267427122940431,30 × 23.65,True,high pattern match; historical creator unverified,,30 × 24,0.0,-0.35,near-standard odd
9d728716-cbed-4d5e-a19a-b06db889a0c5,Keepsake,keepsake,active,16x21 in,lumaprints,b40768da-d570-4010-9944-2c60782cb7a0,403adf35-793e-4cf0-8db2-b2326b77f2bf,Original,original,,,,,,False,,True,True,False,2026-07-30 16:40:15.691751+00,,13000,10257,13000,10257,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,21905208,,ready print,1.267427122940431,,False,not established,,,,,missing numeric dimensions
3605c6cb-8a03-4b2d-808b-e65ac8f9aa40,Let's Go,lets-go,active,7.75x12.25 in,lumaprints,45f6ead5-098b-49a3-a572-ab19a53d58da,50775953-44d2-4d34-bb2c-fc1d504d419c,Small — 7.5 × 12 in,canvas_print,canvas,7.5x12,7.5,12,S,False,0.623475196530225,True,True,False,2026-07-30 20:26:33.905688+00,7.5x12,2300,3689,2300,3689,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:10.123+00,4350932,7.5 × 12,ready print,0.623475196530225,7.5 × 12,True,high pattern match; historical creator unverified,,8 × 12,-0.5,0.0,near-standard odd
3605c6cb-8a03-4b2d-808b-e65ac8f9aa40,Let's Go,lets-go,active,7.75x12.25 in,lumaprints,45f6ead5-098b-49a3-a572-ab19a53d58da,71369a93-d08b-42b8-9ca2-6fcfb8bad14f,Small — 7.5 × 12 in,,fine_art_paper,7.5x12,7.5,12,S,False,0.623475196530225,True,True,False,2026-07-30 20:26:27.042271+00,7.5x12,2300,3689,2300,3689,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:10.123+00,4350932,7.5 × 12,ready print,0.623475196530225,7.5 × 12,True,high pattern match; historical creator unverified,,8 × 12,-0.5,0.0,near-standard odd
1083a2f6-5b53-4358-bd5d-f2d896862be0,Love Birds,love-birds,active,18x24 in,lumaprints,d38aac6d-cab0-47ab-b1d7-14572effcf5d,6a838b97-c5a0-4b6f-a00f-f1d2c09cd29c,Small — 9 × 12 in,canvas_print,canvas,9x12,9,12,S,False,0.75,True,True,False,2026-07-30 20:26:35.524554+00,9x12,9750,13000,9750,13000,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,19617585,9 × 12,ready print,0.75,9 × 12,True,high pattern match; historical creator unverified,,9 × 12,0.0,0.0,exact standard
1083a2f6-5b53-4358-bd5d-f2d896862be0,Love Birds,love-birds,active,18x24 in,lumaprints,d38aac6d-cab0-47ab-b1d7-14572effcf5d,ac84c226-3a08-4dae-9889-f1252d92c723,Medium — 15 × 20 in,canvas_print,canvas,15x20,15,20,M,False,0.75,True,True,False,2026-07-30 20:26:35.524554+00,15x20,9750,13000,9750,13000,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,19617585,15 × 20,ready print,0.75,15 × 20,True,high pattern match; historical creator unverified,,16 × 20,-1.0,0.0,other nonstandard
1083a2f6-5b53-4358-bd5d-f2d896862be0,Love Birds,love-birds,active,18x24 in,lumaprints,d38aac6d-cab0-47ab-b1d7-14572effcf5d,a39199eb-f864-43f6-8156-45e61597f3ac,Large — 22.5 × 30 in,canvas_print,canvas,22.5x30,22.5,30,L,False,0.75,True,True,False,2026-07-30 20:26:35.524554+00,22.5x30,9750,13000,9750,13000,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,19617585,22.5 × 30,ready print,0.75,22.5 × 30,True,high pattern match; historical creator unverified,,24 × 30,-1.5,0.0,other nonstandard
1083a2f6-5b53-4358-bd5d-f2d896862be0,Love Birds,love-birds,active,18x24 in,lumaprints,d38aac6d-cab0-47ab-b1d7-14572effcf5d,e347f47b-58e4-40c2-a97b-baafdf741178,Small — 9 × 12 in,,fine_art_paper,9x12,9,12,S,False,0.75,True,True,False,2026-07-30 20:26:34.712645+00,9x12,9750,13000,9750,13000,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,19617585,9 × 12,ready print,0.75,9 × 12,True,high pattern match; historical creator unverified,,9 × 12,0.0,0.0,exact standard
1083a2f6-5b53-4358-bd5d-f2d896862be0,Love Birds,love-birds,active,18x24 in,lumaprints,d38aac6d-cab0-47ab-b1d7-14572effcf5d,197bfa1e-3919-473d-a33f-cf110efb5c2d,Medium — 15 × 20 in,,fine_art_paper,15x20,15,20,M,False,0.75,True,True,False,2026-07-30 20:26:34.712645+00,15x20,9750,13000,9750,13000,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,19617585,15 × 20,ready print,0.75,15 × 20,True,high pattern match; historical creator unverified,,16 × 20,-1.0,0.0,other nonstandard
1083a2f6-5b53-4358-bd5d-f2d896862be0,Love Birds,love-birds,active,18x24 in,lumaprints,d38aac6d-cab0-47ab-b1d7-14572effcf5d,705f6313-2b09-4844-b5f9-ff9f7c99f6a6,Large — 22.5 × 30 in,,fine_art_paper,22.5x30,22.5,30,L,False,0.75,True,True,False,2026-07-30 20:26:34.712645+00,22.5x30,9750,13000,9750,13000,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,19617585,22.5 × 30,ready print,0.75,22.5 × 30,True,high pattern match; historical creator unverified,,24 × 30,-1.5,0.0,other nonstandard
67e98e6e-88ef-42e8-8631-7da69acf0868,Mad Cow,mad-cow,active,8x8 in,lumaprints,55d9c5d9-2de2-4448-bd94-8b1664df49d3,d59de055-dbaf-486d-9e95-eaa972ae1230,Small — 12 × 11.95 in,canvas_print,canvas,12x11.95,12,11.95,S,False,1.00375,True,True,False,2026-09-14 17:09:32.45911+00,12x11.95,4818,4800,4818,4800,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:20.06+00,12285339,12 × 11.95,ready print,1.00375,12 × 11.95,True,high pattern match; historical creator unverified,,12 × 12,0.0,-0.05,near-standard odd
67e98e6e-88ef-42e8-8631-7da69acf0868,Mad Cow,mad-cow,active,8x8 in,lumaprints,55d9c5d9-2de2-4448-bd94-8b1664df49d3,b7561b41-bb54-4949-baab-80e27a7abe65,Medium — 20 × 19.95 in,canvas_print,canvas,20x19.95,20,19.95,M,False,1.00375,True,True,False,2026-09-14 17:09:32.45911+00,20x19.95,4818,4800,4818,4800,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:20.06+00,12285339,20 × 19.95,ready print,1.00375,20 × 19.95,True,high pattern match; historical creator unverified,,20 × 20,0.0,-0.05,near-standard odd
67e98e6e-88ef-42e8-8631-7da69acf0868,Mad Cow,mad-cow,active,8x8 in,lumaprints,55d9c5d9-2de2-4448-bd94-8b1664df49d3,805da448-072d-45f9-bfd4-92bc022958b6,Small — 12 × 11.95 in,,fine_art_paper,12x11.95,12,11.95,S,False,1.00375,True,True,False,2026-09-14 17:09:32.45911+00,12x11.95,4818,4800,4818,4800,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:20.06+00,12285339,12 × 11.95,ready print,1.00375,12 × 11.95,True,high pattern match; historical creator unverified,,12 × 12,0.0,-0.05,near-standard odd
67e98e6e-88ef-42e8-8631-7da69acf0868,Mad Cow,mad-cow,active,8x8 in,lumaprints,55d9c5d9-2de2-4448-bd94-8b1664df49d3,d058883e-c348-48ce-a225-ebe1089f666c,Medium — 20 × 19.95 in,,fine_art_paper,20x19.95,20,19.95,M,False,1.00375,True,True,False,2026-09-14 17:09:32.45911+00,20x19.95,4818,4800,4818,4800,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:20.06+00,12285339,20 × 19.95,ready print,1.00375,20 × 19.95,True,high pattern match; historical creator unverified,,20 × 20,0.0,-0.05,near-standard odd
67e98e6e-88ef-42e8-8631-7da69acf0868,Mad Cow,mad-cow,active,8x8 in,lumaprints,55d9c5d9-2de2-4448-bd94-8b1664df49d3,7a563bc8-f8d4-4284-9b18-4148afa54af9,Original,original,,,,,,False,,True,True,False,2026-09-14 17:09:32.45911+00,,4818,4800,4818,4800,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:20.06+00,12285339,,ready print,1.00375,,False,not established,,,,,missing numeric dimensions
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,e18e5245-c85c-49f4-8177-f5aeacef46cb,Small — 12 × 9.45 in,canvas_print,canvas,12x9.45,12,9.45,S,False,1.2721401311282905,True,True,False,2026-09-14 18:38:08.668227+00,12x9.45,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,12 × 9.45,ready print,1.2721401311282905,12 × 9.45,True,high pattern match; historical creator unverified,,12 × 9,0.0,0.45,near-standard odd
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,bd8cba20-94a1-4387-a538-85a56a87fb20,Medium — 20 × 15.7 in,canvas_print,canvas,20x15.7,20,15.7,M,False,1.2721401311282905,True,True,False,2026-09-14 18:38:08.668227+00,20x15.7,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,20 × 15.7,ready print,1.2721401311282905,20 × 15.7,True,high pattern match; historical creator unverified,,20 × 16,0.0,-0.3,near-standard odd
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,20171779-2422-4ed1-b39d-2868a69e7c03,Large — 30 × 23.6 in,canvas_print,canvas,30x23.6,30,23.6,L,False,1.2721401311282905,True,True,False,2026-09-14 18:38:08.668227+00,30x23.6,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,30 × 23.6,ready print,1.2721401311282905,30 × 23.6,True,high pattern match; historical creator unverified,,30 × 24,0.0,-0.4,near-standard odd
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,258f2ac0-8f05-4358-b2c3-ab918ed31cc9,Small — 12 × 9.45 in,,fine_art_paper,12x9.45,12,9.45,S,False,1.2721401311282905,True,True,False,2026-09-14 18:38:08.668227+00,12x9.45,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,12 × 9.45,ready print,1.2721401311282905,12 × 9.45,True,high pattern match; historical creator unverified,,12 × 9,0.0,0.45,near-standard odd
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,161cf9ff-b4c0-4b94-aa46-d13b47e4a70d,Medium — 20 × 15.7 in,,fine_art_paper,20x15.7,20,15.7,M,False,1.2721401311282905,True,True,False,2026-09-14 18:38:08.668227+00,20x15.7,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,20 × 15.7,ready print,1.2721401311282905,20 × 15.7,True,high pattern match; historical creator unverified,,20 × 16,0.0,-0.3,near-standard odd
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,1f0518c4-d945-42b8-bcc8-69fac3337bde,Large — 30 × 23.6 in,,fine_art_paper,30x23.6,30,23.6,L,False,1.2721401311282905,True,True,False,2026-09-14 18:38:08.668227+00,30x23.6,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,30 × 23.6,ready print,1.2721401311282905,30 × 23.6,True,high pattern match; historical creator unverified,,30 × 24,0.0,-0.4,near-standard odd
e5e4f4b3-e190-4f24-862b-9dab84e85951,Mountain Boat Dock,mountain-boat-dock-lake-tahoe-california,active,22x28x1.5 in,lumaprints,78a8b45f-abdf-4f98-ba96-fd0de6332bef,1e190121-f8f5-4654-b7ed-aad34b7b5680,Original,original,,,,,,False,,True,True,False,2026-09-14 18:38:08.668227+00,,13000,10219,13000,10219,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,23075836,,ready print,1.2721401311282905,,False,not established,,,,,missing numeric dimensions
ad30b623-1bd9-4028-b058-5b80f431f41d,Perspective Play,perspective-play,active,5x5 in / 9x9 in framed,lumaprints,c590fc80-a4a2-44e8-876d-ab97e8794005,14246c01-67f3-4319-99e0-7097a94a354f,Small — 12 × 11.9 in,canvas_print,canvas,12x11.9,12,11.9,S,False,1.007716049382716,True,True,False,2026-07-30 20:27:01.43466+00,12x11.9,2612,2592,2612,2592,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:00.019+00,5113481,12 × 11.9,ready print,1.007716049382716,12 × 11.9,True,high pattern match; historical creator unverified,,12 × 12,0.0,-0.1,near-standard odd
ad30b623-1bd9-4028-b058-5b80f431f41d,Perspective Play,perspective-play,active,5x5 in / 9x9 in framed,lumaprints,c590fc80-a4a2-44e8-876d-ab97e8794005,effaf102-0b60-4da0-b47b-d4a09924178b,Small — 12 × 11.9 in,,fine_art_paper,12x11.9,12,11.9,S,False,1.007716049382716,True,True,False,2026-07-30 20:27:00.65256+00,12x11.9,2612,2592,2612,2592,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:23:00.019+00,5113481,12 × 11.9,ready print,1.007716049382716,12 × 11.9,True,high pattern match; historical creator unverified,,12 × 12,0.0,-0.1,near-standard odd
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,738295ef-5025-47d0-b801-7e53dd7b25ff,Small — 7.4 × 12 in,canvas_print,canvas,7.4x12,7.4,12,S,False,0.6177379026327401,True,True,False,2026-07-30 20:52:20.101+00,7.4x12,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,7.4 × 12,ready print,0.6177379026327401,7.4 × 12,True,high pattern match; historical creator unverified,,8 × 12,-0.6,0.0,other nonstandard
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,80a2b2b7-2cd3-4e11-8646-93ea95c7411e,Medium — 12.35 × 20 in,canvas_print,canvas,12.35x20,12.35,20,M,False,0.6177379026327401,True,True,False,2026-07-30 20:52:23.324+00,12.35x20,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,12.35 × 20,ready print,0.6177379026327401,12.35 × 20,True,high pattern match; historical creator unverified,,13 × 19,-0.65,1.0,other nonstandard
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,faf19a6a-64c2-485d-9a27-062a745d55c3,Large — 18.55 × 30 in,canvas_print,canvas,18.55x30,18.55,30,L,False,0.6177379026327401,True,True,False,2026-07-30 20:52:25.94+00,18.55x30,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,18.55 × 30,ready print,0.6177379026327401,18.55 × 30,True,high pattern match; historical creator unverified,,20 × 30,-1.45,0.0,other nonstandard
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,d70be5eb-320e-4fe8-b7ab-9637cb154569,Small — 7.4 × 12 in,,fine_art_paper,7.4x12,7.4,12,S,False,0.6177379026327401,True,True,False,2026-07-30 20:52:30.975+00,7.4x12,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,7.4 × 12,ready print,0.6177379026327401,7.4 × 12,True,high pattern match; historical creator unverified,,8 × 12,-0.6,0.0,other nonstandard
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,801611bb-e95d-49d9-a16b-234a10ff9b5b,Medium — 12.35 × 20 in,,fine_art_paper,12.35x20,12.35,20,M,False,0.6177379026327401,True,True,False,2026-07-30 20:52:33.482+00,12.35x20,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,12.35 × 20,ready print,0.6177379026327401,12.35 × 20,True,high pattern match; historical creator unverified,,13 × 19,-0.65,1.0,other nonstandard
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,785aa706-3254-48f6-a909-a87d6cdd1a74,Large — 18.55 × 30 in,,fine_art_paper,18.55x30,18.55,30,L,False,0.6177379026327401,True,True,False,2026-07-30 20:52:28.404+00,18.55x30,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,18.55 × 30,ready print,0.6177379026327401,18.55 × 30,True,high pattern match; historical creator unverified,,20 × 30,-1.45,0.0,other nonstandard
d4cb8721-aa77-4753-9203-88355cfe94f3,Pins and Needles,pins-and-needles,active,6x10 in,lumaprints,7a2a4929-25da-4e89-a7df-aa4fa6c0d7b1,07288d2a-475d-4b94-969b-3c262759ad97,Original,original,,,,,,False,,True,True,False,2026-07-30 16:40:15.691751+00,,4200,6799,4200,6799,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:33:17.728888+00,16171682,,ready print,0.6177379026327401,,False,not established,,,,,missing numeric dimensions
ba90e5ce-522a-4565-9467-014eaa422d39,Poolside,poolside,active,4x12 in,lumaprints,e0d3e101-e9cc-49a4-a6de-32a0dbd4a524,4d8b7d5b-4796-44ba-9bc7-0bfec4f79b4c,Medium — 20 × 6.45 in,canvas_print,canvas,20x6.45,20,6.45,M,False,3.089622641509434,True,True,False,2026-07-30 20:27:53.236935+00,20x6.45,7205,2332,7205,2332,"{""h"": 1, ""w"": 1, ""x"": 0, ""y"": 0}",full_bleed,ready,2026-07-30 19:26:28.754+00,8757291,20 × 6.45,ready print,3.089622641509434,20 × 6.45,True,high pattern match; historical creator unverified,,20 × 10,0.0,-3.55,other nonstandard
